"id","slug","sku","title","category","category_path","short_description","long_description","base_price_usd","base_price_pkr","compare_at_price_pkr","image_1","image_2","stock","is_best_seller","is_new_arrival","tags","care_instructions","shipping_info","review_count","rating","review_status"
"horse-bits-and-tack-english-bits-kimberwick-bits-1","horse-bits-and-tack-english-bits-kimberwick-bits-1","EQM-0049","Heritage Kimberwick Bits Edition","Horse","Horse > Bits & Tack > English Bits > Kimberwick Bits","Kimberwick Bits engineered for dependable daily use in english bits workflows. Built with premium materials to balance durability, comfort, and clean finish.","Kimberwick Bits engineered for dependable daily use in english bits workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","45","12600","13860","/place holder/1.webp","/place holder/2.webp","35","true","false","kimberwick-bits|horse","","","0","0","pending_feature"
"horse-bits-and-tack-english-bits-kimberwick-bits-2","horse-bits-and-tack-english-bits-kimberwick-bits-2","EQM-0050","Performance Kimberwick Bits Series","Horse","Horse > Bits & Tack > English Bits > Kimberwick Bits","Kimberwick Bits engineered for dependable daily use in english bits workflows. Built with premium materials to balance durability, comfort, and clean finish.","Kimberwick Bits engineered for dependable daily use in english bits workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","117","32760","36036","/place holder/1.webp","/place holder/2.webp","45","false","false","kimberwick-bits|horse","","","0","0","pending_feature"
"horse-bits-and-tack-english-bits-kimberwick-bits-3","horse-bits-and-tack-english-bits-kimberwick-bits-3","EQM-0051","Premier Kimberwick Bits Collection","Horse","Horse > Bits & Tack > English Bits > Kimberwick Bits","Kimberwick Bits engineered for dependable daily use in english bits workflows. Built with premium materials to balance durability, comfort, and clean finish.","Kimberwick Bits engineered for dependable daily use in english bits workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","189","52920","58212","/place holder/1.webp","/place holder/2.webp","55","false","true","kimberwick-bits|horse","","","0","0","pending_feature"
"horse-bits-and-tack-english-bits-gag-bits-1","horse-bits-and-tack-english-bits-gag-bits-1","EQM-0052","Heritage Gag Bits Edition","Horse","Horse > Bits & Tack > English Bits > Gag Bits","Gag Bits engineered for dependable daily use in english bits workflows. Built with premium materials to balance durability, comfort, and clean finish.","Gag Bits engineered for dependable daily use in english bits workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","45","12600","13860","/place holder/1.webp","/place holder/2.webp","35","true","false","gag-bits|horse","","","0","0","pending_feature"
"horse-bits-and-tack-english-bits-gag-bits-2","horse-bits-and-tack-english-bits-gag-bits-2","EQM-0053","Performance Gag Bits Series","Horse","Horse > Bits & Tack > English Bits > Gag Bits","Gag Bits engineered for dependable daily use in english bits workflows. Built with premium materials to balance durability, comfort, and clean finish.","Gag Bits engineered for dependable daily use in english bits workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","117","32760","36036","/place holder/1.webp","/place holder/2.webp","45","false","false","gag-bits|horse","","","0","0","pending_feature"
"horse-bits-and-tack-english-bits-gag-bits-3","horse-bits-and-tack-english-bits-gag-bits-3","EQM-0054","Premier Gag Bits Collection","Horse","Horse > Bits & Tack > English Bits > Gag Bits","Gag Bits engineered for dependable daily use in english bits workflows. Built with premium materials to balance durability, comfort, and clean finish.","Gag Bits engineered for dependable daily use in english bits workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","189","52920","58212","/place holder/1.webp","/place holder/2.webp","55","false","true","gag-bits|horse","","","0","0","pending_feature"
"horse-bits-and-tack-english-bits-half-spoon-bits-1","horse-bits-and-tack-english-bits-half-spoon-bits-1","EQM-0055","Heritage Half Spoon Bits Edition","Horse","Horse > Bits & Tack > English Bits > Half Spoon Bits","Half Spoon Bits engineered for dependable daily use in english bits workflows. Built with premium materials to balance durability, comfort, and clean finish.","Half Spoon Bits engineered for dependable daily use in english bits workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","45","12600","13860","/place holder/1.webp","/place holder/2.webp","35","true","false","half-spoon-bits|horse","","","0","0","pending_feature"
"horse-bits-and-tack-english-bits-half-spoon-bits-2","horse-bits-and-tack-english-bits-half-spoon-bits-2","EQM-0056","Performance Half Spoon Bits Series","Horse","Horse > Bits & Tack > English Bits > Half Spoon Bits","Half Spoon Bits engineered for dependable daily use in english bits workflows. Built with premium materials to balance durability, comfort, and clean finish.","Half Spoon Bits engineered for dependable daily use in english bits workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","117","32760","36036","/place holder/1.webp","/place holder/2.webp","45","false","false","half-spoon-bits|horse","","","0","0","pending_feature"
"horse-bits-and-tack-english-bits-half-spoon-bits-3","horse-bits-and-tack-english-bits-half-spoon-bits-3","EQM-0057","Premier Half Spoon Bits Collection","Horse","Horse > Bits & Tack > English Bits > Half Spoon Bits","Half Spoon Bits engineered for dependable daily use in english bits workflows. Built with premium materials to balance durability, comfort, and clean finish.","Half Spoon Bits engineered for dependable daily use in english bits workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","189","52920","58212","/place holder/1.webp","/place holder/2.webp","55","false","true","half-spoon-bits|horse","","","0","0","pending_feature"
"horse-bits-and-tack-english-bits-driving-bits-1","horse-bits-and-tack-english-bits-driving-bits-1","EQM-0058","Heritage Driving Bits Edition","Horse","Horse > Bits & Tack > English Bits > Driving Bits","Driving Bits engineered for dependable daily use in english bits workflows. Built with premium materials to balance durability, comfort, and clean finish.","Driving Bits engineered for dependable daily use in english bits workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","45","12600","13860","/place holder/1.webp","/place holder/2.webp","35","true","false","driving-bits|horse","","","0","0","pending_feature"
"horse-bits-and-tack-english-bits-driving-bits-2","horse-bits-and-tack-english-bits-driving-bits-2","EQM-0059","Performance Driving Bits Series","Horse","Horse > Bits & Tack > English Bits > Driving Bits","Driving Bits engineered for dependable daily use in english bits workflows. Built with premium materials to balance durability, comfort, and clean finish.","Driving Bits engineered for dependable daily use in english bits workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","117","32760","36036","/place holder/1.webp","/place holder/2.webp","45","false","false","driving-bits|horse","","","0","0","pending_feature"
